"","lat","lon","countyId","y","X","C","e"
"7892",48.3,-84.3,30,0.550026190490267,2.73074055743415,-2.40338632452749,4.12253757098355
"4785",46.9,-90.5,79,-6.7377242305759,0.798356232206078,-2.03862931739621,-2.88771502943514
"3233",36.5,-93.5,72,-23.4843136690727,-3.90326498494816,2.52934309226051,-26.6881710709478
"353",40.5,-99.3,17,8.73237959827519,0.314453071658848,2.55712230748957,3.19261809385132
"5579",45.7,-88.9,7,4.8202117079605,-2.35638216169773,-1.19427987224016,8.60064580698161
"8268",43.5,-83.5,126,10.3733502722971,2.30664615434327,-5.18083738624303,20.0075198600621
"7671",44.1,-84.7,147,14.3716973595404,1.643967916765,0.227474765754065,13.0062576764037
"398",49.5,-99.3,65,46.2058799589818,3.73580456536953,-0.452571320761099,45.1389452672806
"4138",37.5,-91.7,95,-16.4722439766723,2.4516625817272,-0.741911298214151,-16.2381280445552
"4794",48.7,-90.5,115,3.12920228981483,-1.17484447002623,1.25271872210447,1.1329089872096
"3100",49.9,-93.9,25,41.2768762340273,2.27541964279756,0.279768831879687,39.4606350799693
"4146",39.1,-91.7,58,25.8810742236845,0.860229655358876,2.10999059107718,20.9855699685286
"1229",35.7,-97.5,87,9.84065731504033,-0.76149809078655,-0.906585721427315,12.1556962990624
"3588",47.5,-92.9,140,22.0293707213812,-0.294338544266867,2.84822984935479,16.2070308516402
"1969",43.7,-96.1,142,32.7715755246482,-0.789758489385198,-2.48861667636732,38.4241401292876
"4298",49.5,-91.5,99,1.63277511664547,0.118336512657106,-1.37373069952387,4.45370786881075
"3642",38.3,-92.7,6,-8.72580243914412,2.0808090757121,0.874098239575662,-11.6850456431375
"9121",34.1,-81.7,61,-4.79322110095539,-0.443368409549864,-2.3868052127295,0.458488786933483
"8479",45.7,-83.1,36,13.0115029789747,2.25640016707795,-2.02117587029121,16.0375162163641
"1873",44.5,-96.3,142,33.8008912613829,-1.2901966647378,2.43515801620133,29.3837656263185
"7770",43.9,-84.5,116,9.55150841006337,-2.06580913521011,-2.66718468524888,16.2681331820995
"3564",42.7,-92.9,118,4.60540969841068,-5.78675787106264,-3.60677205208123,15.3044802581551
"3695",48.9,-92.7,99,11.3142407381351,1.25864188855174,3.11203786178403,4.0992946085707
"3364",42.7,-93.3,118,12.8391549687193,-2.7834932294401,-1.44750310874775,17.3819978409872
"3519",33.7,-92.9,14,10.5319500265528,0.778803068910168,1.22719811096072,7.53428033632374
"2098",49.5,-95.9,32,12.2924704421355,1.2756094316384,-2.44858986712664,16.7456800700167
"9037",37.3,-81.9,148,-31.3230319460076,-2.04860850367824,-0.427849345518223,-29.3182997284331
"3819",33.7,-92.3,14,-13.6717057012756,-3.67214521184272,0.566238481695361,-12.8778480984408
"7963",42.5,-84.1,126,22.1955881576876,-0.395917248250282,1.48682339935334,19.2870543331008
"606",31.1,-98.7,27,-32.5170521000418,-0.253142235562012,-1.92460223465859,-28.3386906000553
"2530",35.9,-94.9,80,1.6667885472517,1.97641812015496,-0.207646781829058,1.03558100420905
"8238",37.5,-83.5,42,3.91166185056667,0.580182017611632,-0.204601951934783,4.02802766011944
"8522",34.3,-82.9,61,0.937906799433229,1.20911070836562,-0.490793335408074,1.31565302127275
"1223",34.5,-97.5,87,-18.6810104187968,0.349393068959742,0.131111543338501,-19.1450169170459
"9309",31.7,-81.3,57,10.6546686995037,3.22990114016862,-1.32588650459344,11.6948837434588
"8325",34.9,-83.3,76,-25.7424924325898,-0.759497858851325,0.254339603674615,-25.8664767565268
"2033",36.5,-95.9,85,-7.11241520396215,-3.53468602720926,-0.243802884215944,-4.69169869241566
"9783",46.5,-80.5,64,15.1936061702544,1.46325157201281,2.90711917932734,8.29850004478002
"6836",37.1,-86.3,110,4.079422401162,3.05881443328717,-2.080229330528,6.79614420129573
"3930",35.9,-92.1,59,-36.8463636182656,-1.30942427395484,-1.75840616894072,-32.4466215555544
"5529",35.7,-88.9,109,-27.0085248850336,0.0885076528851823,-2.16195639876611,-22.5162105801828
"1945",38.9,-96.1,29,12.3731904638256,-2.09788047118037,-2.57434771997516,18.9121761302108
"4203",30.5,-91.5,56,-4.36107879604656,-1.7023903482148,-1.38053256826281,-0.542669614658655
"7601",30.1,-84.7,71,-11.6653958671799,2.89912092982031,-2.24370034900304,-8.51915043637649
"3824",34.7,-92.3,139,-17.9857431367402,4.09884460804283,-0.821090646512153,-18.4748288674078
"9686",47.1,-80.7,64,3.05708629929305,1.92618853550286,0.114968382237259,1.77551088742326
"2099",49.7,-95.9,32,26.205518241184,2.60237613720471,-1.528884615411,28.0108928194566
"2458",41.5,-95.1,67,33.2709003241455,-0.375685949207271,0.739373270600441,31.9210868684565
"3452",40.3,-93.1,37,41.5353335958992,0.819401573096165,2.89826158027359,35.0065074278527
"7471",44.1,-85.1,147,7.45029091148677,-0.194651921677121,1.46303237872857,4.48303495386241
"3566",43.1,-92.9,118,26.3052556208338,2.32355019812024,2.94114314923087,18.874137900464
"5137",37.3,-89.7,150,0.588661336231927,2.70058750686723,-1.54422200720248,2.37321029764882
"8684",46.7,-82.7,49,29.1669663295492,2.76799042195106,-2.26088725347563,32.4201147339945
"2404",30.7,-95.1,97,-7.88296173652278,1.34598630345141,-2.91484928791804,-2.48861083575866
"2312",32.3,-95.3,41,21.3813632451255,-1.60252796626956,0.190353545736713,21.8469859008639
"2531",36.1,-94.9,80,1.22259987606067,-2.67295975536776,0.353938361447739,1.92272758491901
"6774",44.7,-86.5,101,5.20229869943572,1.98949647254839,-1.02585017771111,6.28225597745293
"9207",31.3,-81.5,84,-3.96029492998035,0.600964978425137,-3.3211348000455,2.68956706176563
"1554",40.7,-96.9,145,55.0569780885992,1.7160161867009,3.55035867428561,46.6745761317809
"7830",35.9,-84.3,76,-14.8327343287669,-3.37519699591568,0.203166265030978,-13.4367771075375
"7649",39.7,-84.7,35,-7.95899541724553,2.20134930897398,0.257446586705534,-9.6883618761731
"1679",45.7,-96.7,107,-15.8023784975583,-2.19142053165892,-1.69557208615118,-11.058310029545
"6620",33.9,-86.7,15,-24.0873385446088,-1.63341895661861,-0.0518728442673085,-23.0963593350734
"7258",41.5,-85.5,137,13.7114198126748,0.624336513498916,2.51096200433469,8.10125788628249
"4961",42.1,-90.1,94,0.648682636308826,0.246419416017627,2.36694696365055,-4.45497247200685
"5437",37.3,-89.1,150,-28.05406003114,3.39131192917298,-1.33889817021218,-27.0736823154478
"3517",33.3,-92.9,14,4.01540356722823,0.062034572520937,-0.862433360888637,5.79301495593306
"966",43.1,-98.1,146,35.7592508995876,-2.81933432842817,-1.93784806804917,41.3511723798421
"7379",45.7,-85.3,43,-0.399753586201579,1.02783585628498,-1.13493664290699,1.42858200150921
"1929",35.7,-96.1,85,14.3141590536853,3.81585431617593,-0.630119236496571,13.5768481195931
"7243",38.5,-85.5,66,4.68411038374645,-0.603238128179203,0.23392993831411,4.51860610250359
"8314",32.7,-83.3,149,1.62880611006301,2.53416589732374,3.32811069547394,-6.72867593498708
"8868",43.5,-82.3,1,15.6254341587521,-2.65601911262937,2.20719125002798,12.4245828545132
"8379",45.7,-83.3,36,12.3095915159756,-0.56543094069588,-0.096127773923279,12.8167925491902
"1202",30.3,-97.5,21,-18.5946093908636,-2.50228183866925,4.42134846329331,-26.5282089708981
"6757",41.3,-86.5,50,24.528335897409,0.0640236205106293,-0.531371449013479,25.6096431852616
"242",38.3,-99.5,45,-3.81924265676718,-1.28048760526727,2.70631472415727,-8.81104027065314
"3486",47.1,-93.1,31,21.7688454507706,-0.386438402697232,1.68583676369438,18.4372649844689
"2476",45.1,-95.1,48,5.45444428555854,2.59129357861218,0.566440272023594,2.86562118185842
"1164",42.7,-97.7,2,33.736457111605,3.53089607753673,-2.5914718598389,37.2718641353969
"7462",42.3,-85.1,137,10.0179938216527,-0.790245953166484,-3.0894244540108,16.9325179897853
"5978",45.5,-88.1,7,-10.2445914552541,-0.395618249286404,2.51293777380174,-15.3081269256231
"6779",45.7,-86.5,101,0.345407749816826,-1.80149074829867,1.09840914658859,-0.988446453937923
"8043",38.5,-83.9,131,-4.24808695529891,-0.541281880276653,2.32461850478263,-8.83749359999304
"6044",38.7,-87.9,44,21.4078027903287,0.678839935542033,-0.225249952724709,21.5142541258579
"1744",38.7,-96.5,29,33.5457664426365,3.69214319232677,-0.992329713379184,33.6359015168763
"1601",30.1,-96.7,119,-36.7336509294357,3.55932765102001,-1.45036161091633,-35.6099284780622
"9373",44.5,-81.3,34,-19.4036299187022,-2.57679255533826,-0.234579651345802,-17.5195446709934
"1800",49.9,-96.5,32,28.7709236554359,-3.36354920952587,1.13729342178301,28.1989240428355
"1373",44.5,-97.3,146,14.7455594049609,0.487379300422886,-3.78362356962855,22.4279840789526
"7475",44.9,-85.1,116,12.0035750722449,2.42417785548216,-0.875619958553229,12.5333209432463
"2138",37.5,-95.7,121,-1.06413415376224,-1.24747854891798,3.33587468133809,-7.39583256815652
"8900",49.9,-82.3,52,-4.69085918648051,0.0459798164933403,-1.46533969277152,-1.63847493256672
"7217",33.3,-85.5,144,-19.7621677874138,-0.926842368527759,-3.69871737598115,-11.4943664188484
"3371",44.1,-93.3,133,3.9475115413861,0.184145297965786,-0.722524177134395,5.36537385246681
"1475",44.9,-97.1,107,1.4176004297297,0.627207393056763,2.13892462180544,-3.41283326831237
"302",30.3,-99.3,27,-2.28304345991683,-0.617998308766313,2.21426529475446,-6.59928149216739
"6576",45.1,-86.9,101,2.80377216889655,-1.44527619931104,-1.87460177121671,7.52088503607961
"2077",45.3,-95.9,142,19.4138836191923,-3.91039248526879,-0.379908841149947,22.3233041276523
"9507",31.3,-80.9,84,13.4265794501268,-1.94818575165003,1.70029467571256,10.9079809370214
"6270",43.9,-87.5,103,-7.51601426624936,5.82577108861855,-3.64997168014495,-2.99699012579897
"4761",42.1,-90.5,94,-23.6240509403694,0.523350971359448,-1.36773760604243,-21.0344114922144
"4341",38.1,-91.3,95,-3.8274491919001,0.573297482535721,-1.11507229914413,-1.79537800426672
"1801",30.1,-96.3,119,-42.3896178111014,-0.569436007763633,0.198867959818431,-42.4997450825277
"3876",45.1,-92.3,23,24.9523790502414,3.20199301293819,-2.02040438156276,27.4661520245365
"624",34.7,-98.7,111,-0.305777981228844,2.29312560695241,0.0395070668406097,-1.62703064934843
"6379",45.7,-87.3,101,21.067054563786,-0.422169435746156,0.689313150737937,19.8474684425393
"6706",31.1,-86.5,68,-41.2476347559145,0.178232604863308,-3.58408077022264,-33.8173107450731
"2725",34.9,-94.5,80,10.037407345629,-0.877857283713458,2.20096145936698,5.88943121416363
"288",47.5,-99.5,141,16.7689265701288,-2.15268642043348,-2.79820568378713,23.8076091731158
"1195",48.9,-97.7,18,24.7435595874568,2.88660345797378,0.595436168468221,21.9343777663677
"135",36.9,-99.7,125,-19.5607922733163,-0.908552129718636,-3.24389466332543,-12.2579953302848
"7797",49.3,-84.5,81,14.6306781187928,2.5198933841751,-0.259413580186005,13.8147042097289
"4901",30.1,-90.1,132,36.5600059239498,1.01877910745111,5.19446783627063,25.1014827497579
"3360",41.9,-93.3,4,29.3540827479388,-1.61552262072674,0.774316278578032,28.6004007781174
"5917",33.3,-88.1,51,-16.9284527896118,0.061380502900671,0.833805394891514,-18.7125895904504
"2446",39.1,-95.1,74,-5.86625299356606,-2.91500099683442,-0.768482422964746,-2.67833936704951
"6652",40.3,-86.7,106,11.4418199490939,-1.65317598617026,0.350636655357371,11.5981980053754
"6991",48.1,-86.1,30,33.7753933393051,1.81392236322439,0.754739552707259,31.2109222024787
"3203",30.5,-93.5,129,-33.2372749239554,1.70061053765646,-2.20768260243814,-29.5194711491698
"5022",34.3,-89.9,54,-25.9867821186333,1.28979456897966,-2.58992602626432,-21.2444265307273
"9603",30.5,-80.7,84,-17.116724096092,-1.24233153020367,1.20497407917255,-18.9763106360444
"2833",36.5,-94.3,72,-1.80590197192908,1.57552108151878,-1.09758060024338,-0.351764095438129
"5145",38.9,-89.7,10,10.5393078772593,-0.169054591772805,2.62831412492397,5.11113769447629
"1890",47.9,-96.3,13,-3.46132524871588,-0.663041311410859,-0.29677450047215,-2.4800564895625
"5700",49.9,-88.7,120,12.1406807863336,1.32165804029712,0.311877562189353,10.7720425639755
"5291",48.1,-89.5,105,-15.1156801336556,-1.31487648337835,0.557476199668355,-15.5763468519349
"542",38.3,-98.9,45,1.06968168235983,0.510506893255051,2.71717389966005,-4.91205722928401
"8274",44.7,-83.5,116,19.3281252446324,-0.996192615571143,0.524988655854997,18.7635930797453
"3737",37.3,-92.5,95,-23.1342472544469,3.80156314316859,-5.31498610935342,-14.0256205221158
"6140",37.9,-87.7,136,31.3691441088992,2.46770837380452,1.76123726053518,26.3379833399209
"6595",48.9,-86.9,114,12.6089122755399,-2.57126089966356,-0.180672012890376,14.376804388428
"2881",46.1,-94.3,48,-5.22509772346859,0.39807057276644,3.34787714962437,-12.4705978469736
"3810",31.9,-92.3,90,4.04073430540653,-0.409859085045842,1.45175595938471,1.21337069662338
"3034",36.7,-93.9,72,-13.5352302205776,1.90505183605643,2.61544141935081,-20.0563851926848
"5467",43.3,-89.1,96,-3.45177797703772,-2.76388460550619,-4.07071181138859,6.58921451385166
"2992",48.3,-94.1,89,2.2940887907924,1.87886621428757,-0.0657697921262042,1.41761759854214
"9902",30.3,-80.1,84,1.03734779297651,0.524806492056285,2.81641335525765,-5.16051575877496
"3529",35.7,-92.9,108,-33.4743265459468,-2.74962622273779,-0.0304759618851418,-31.9255288657096
"2745",38.9,-94.5,74,-43.1546517149651,-2.4054007409883,-2.18466976787319,-37.2679288022978
"3054",40.7,-93.9,4,30.647434450247,1.60404456841683,1.02177966982827,27.6355130766625
"5348",39.5,-89.3,10,-15.0050278060144,-4.94242389078467,1.97479793235593,-16.4831945629382
"2010",31.9,-95.9,102,16.4897806318229,-0.784612685862474,-1.06685094235917,19.1538584611429
"763",42.5,-98.5,2,32.2336410943636,-0.501425845899328,-2.78525152240759,38.3534392482052
"5384",46.7,-89.3,105,-12.3228329804972,-2.72222544244182,-3.5738283619159,-3.3477916815552
"5479",45.7,-89.1,7,11.4212886185952,2.04871350069702,3.20026984691489,3.59441664969754
"5825",34.9,-88.3,104,-21.343627977325,-4.00775118631121,0.181731902388282,-19.5610793317323
"9911",32.1,-80.1,57,14.9390515300672,-0.240361307078716,4.38382794923603,5.86280794249404
"3775",44.9,-92.5,23,27.3440936996985,-2.17908042532796,-0.810591364173004,30.2230389941389
"6963",42.5,-86.1,137,9.56813443845121,1.64320827055913,-0.00878642875815577,8.69925347274141
"9537",37.3,-80.9,40,-28.1003933550131,-1.26631812300408,3.71518023129713,-35.2184600543149
"8866",43.1,-82.3,1,20.7178025613823,-1.55235934915379,-0.726167069750228,23.0810274564008
"6658",41.5,-86.7,50,46.2463847982279,-1.05632874557169,3.33943059067868,39.8039980804114
"930",35.9,-98.1,87,3.38650761893716,-1.50011545693673,2.61656185587581,-1.2982099316562
"6216",33.1,-87.5,15,-35.4532943276922,-4.01966315481769,-2.88636000917399,-27.2213202048253
"7114",32.7,-85.7,144,-10.3184108997868,3.28764494390728,1.75540627519456,-15.7800923474053
"4606",31.1,-90.7,56,3.40662878832169,-0.956921071210542,-1.35443275461578,6.76767495146853
"3991",48.1,-92.1,140,-6.69283561533608,1.58543621357686,0.879614823494581,-9.39616230000621
"3500",49.9,-93.1,25,21.3374664755478,-1.02889402486846,-0.434761388112515,22.806068164013
"7548",39.5,-84.9,35,9.40876398263255,0.627417294515659,0.323873884339883,8.38982348648034
"3749",39.7,-92.5,37,22.0375246359208,-1.2522159173256,-2.20336430855392,27.3407862792399
"3584",46.7,-92.9,130,25.5742307355477,1.80632646216324,0.646880638915216,23.2403651042575
"2335",36.9,-95.3,121,-3.43007347135442,0.205563536450888,0.632497438580866,-4.86932240205772
"2842",38.3,-94.3,6,-28.8913028559694,3.19494068761084,-1.14284653348927,-28.2165931069518
"8605",30.9,-82.7,93,-10.0621419781598,1.42011876386958,-0.291745714421515,-10.2163401103642
"7436",37.1,-85.1,47,14.3074598068304,3.00628259910798,0.704881682142997,11.2038156708118
"5382",46.3,-89.3,7,-5.58887915594025,0.0958907536261683,-0.679807589012934,-4.21306422597122
"9624",34.7,-80.7,86,30.2050129913299,-0.231632967044098,1.89054859542465,26.3599427431419
"6208",31.5,-87.5,128,-29.8906798313447,0.102153014269842,-1.0644931195273,-27.7104069080431
"4130",35.9,-91.7,139,-20.1987531322262,1.72166897170575,-2.10685733423881,-16.7040539750458
"5867",43.3,-88.3,96,10.1978023455194,-1.27416416313125,-2.85963534986394,16.8910852283245
"3936",37.1,-92.1,95,-13.6217667508452,-1.02505351065135,4.81329719571305,-23.1761619660909
"1777",45.3,-96.5,107,13.971942609745,1.63567121434663,3.43275014980502,5.87990483940724
"7815",32.9,-84.3,3,-0.912829910714449,-2.0123947228947,-0.252753942202025,0.704646518272939
"5760",41.9,-88.5,96,-3.54343089698306,2.13209504345063,-2.28339501127082,0.100367303222329
"3555",40.9,-92.9,4,21.1726328738039,-2.43146892335566,-2.74679321823756,28.2538918507148
"1153",40.5,-97.7,62,21.7323654459911,-1.98728796916158,0.12528899650378,22.5423940566804
"6818",33.5,-86.3,15,-24.1104038088065,-1.54268209665273,0.961679303456291,-25.2968820138722
"5288",47.5,-89.5,105,-34.6401072317344,-0.316666314544228,-1.20742966445098,-31.9335051265334
"702",30.3,-98.5,27,-35.3575855770461,-2.40429000044079,-1.44152560849501,-31.0320651989685
"3904",30.7,-92.1,129,-5.06205034436832,-1.77034139306592,0.420315817425268,-4.98872920870578
"4290",47.9,-91.5,46,6.6526739124204,1.4885025438309,-0.323116148105216,6.52742644977267
"1657",41.3,-96.7,38,23.7927747194362,0.481856006545517,-4.1554329359404,32.2589816413765
"7986",47.1,-84.1,91,2.99586346319354,0.150776844609463,0.0379205731122176,2.83481076356878
"9573",44.5,-80.9,34,-3.49964216045161,1.62550714557029,2.66389355815665,-9.97159249118853
"8797",49.3,-82.5,52,-10.3562832628378,-0.279221450229833,-1.55343132228044,-6.94329790292474
"4212",32.3,-91.5,90,-0.509271777164856,-0.905729652038339,-1.08244159833672,2.25294959144296
"308",31.5,-99.3,27,-11.065975232245,0.774596395244765,0.796028847543628,-13.1559178655188
"4372",44.3,-91.3,100,1.32566768866168,1.30992832059569,-1.10295595633963,2.93451390385323
"2447",39.3,-95.1,74,-15.6637693134682,4.02706557464808,-3.19930822323688,-11.1198374549807
"1609",31.7,-96.7,102,12.6112501689489,-0.821738865635201,-0.855647721451817,14.8518493714407
"4497",49.3,-91.1,115,-2.87052504515328,-2.24376906948076,0.707456158747546,-3.14454768100352
"4661",42.1,-90.7,94,-17.8028824196191,-1.82139988292596,-0.857395058127151,-15.0187968607721
"2024",34.7,-95.9,138,18.4036841675986,-1.76668825967021,1.60318252425212,15.9910125268911
"3323",34.5,-93.3,108,-4.80492635866258,0.326893917399027,2.33931708404472,-9.89401495055198
"4239",37.7,-91.5,95,-17.0680430293872,-5.06130026247485,-0.35939299750439,-13.5802155928915
"835",36.9,-98.3,20,-1.73509782112308,0.469145397311645,2.0177773809091,-6.22576883558048
"4739",37.7,-90.5,60,21.4063325614705,-1.44192244928139,1.86162942033739,18.2755489013739
"7725",34.9,-84.5,76,-21.0530348497228,2.60118843441508,-0.774279370318592,-20.8316899266379
"810",31.9,-98.3,21,-12.8499455181596,1.00618185222655,2.52275956935898,-18.6910788140158
"9495",48.9,-81.1,52,-12.0132025819488,-0.973689370733438,-3.69793264639965,-3.72175176431347
"6101",30.1,-87.7,128,-17.2565317335204,2.18196042253078,-0.530662284418042,-17.3203995644092
"1477",45.3,-97.1,107,-0.378392336820743,1.40307675475329,0.228649276091207,-1.61621726417905
"4163",42.5,-91.7,39,2.75199992252377,3.11089508762324,1.05696137021729,-1.14750230224909
"2905",30.9,-94.1,97,-1.09355379875819,-0.386360565168619,3.75855211782226,-8.77787854099388
"653",40.5,-98.7,17,8.09045985720684,-2.10848028973418,-1.71447124125492,12.8294288202986
"7551",40.1,-84.9,35,22.7559902326711,-1.86845262277204,4.49132966333789,14.3331623559584
"6023",34.5,-87.9,104,-12.3389993532683,-2.67210629572274,-2.35501345952437,-5.95053368857686
"1361",42.1,-97.3,2,44.2412196561219,1.52873801550481,-2.66829011795639,49.0191103754577
"5582",46.3,-88.9,7,-6.02395419924285,0.586680467380392,-2.1981566767254,-1.72463263050491
"9284",46.7,-81.5,64,13.4086852328546,-2.62470775276432,1.32202829401825,12.049768001909
"8872",44.3,-82.3,1,-2.35704427264028,-1.40498485723324,-1.95857174093818,2.51464820623584
"3871",44.1,-92.3,100,9.25118479680383,0.999364541074016,0.0196152181825184,8.67033598644057
"1390",47.9,-97.3,18,-7.09482660135953,4.46435380716927,2.96108463485622,-15.723855390429
"5119",33.7,-89.7,54,-13.8801516343284,1.04278290086969,1.63038725955075,-17.8670676458546
"7941",38.1,-84.1,131,9.24803358362188,0.82917464886547,-1.85177648050126,12.6890098822872
"7634",36.7,-84.7,47,-3.62709192008562,-1.74825260244404,0.102678294715553,-2.8986599336685
"9799",49.7,-80.5,52,-51.0187519686031,0.03654843148559,-2.94893969631692,-44.8457147593398
"4866",43.1,-90.3,122,-10.7763048738306,-1.08344139552883,-0.524901307371273,-9.08895377476534
"8631",36.1,-82.7,88,-0.335351576086067,-0.657892006563617,-0.625054326368188,1.33252419283148
"7235",36.9,-85.5,47,-7.41451710137815,-2.75651565553157,-0.978248207282345,-3.87167741209818
"2762",42.3,-94.5,11,18.3808077089788,-1.77601051473179,-0.956410430182788,21.3483152903178
"3994",48.7,-92.1,99,-2.86128226303428,0.745532015927356,1.34150188996976,-6.08102352057156
"2633",36.5,-94.7,72,-10.8111136267631,-2.71670792431899,-3.06328945286695,-2.91118349661028
"9661",42.1,-80.7,70,24.2161823202424,4.19239164145069,-0.137291471856233,22.2406029247571
"6334",36.7,-87.3,110,4.83655532662233,1.47575155196715,1.3616288047048,1.18022899867999
"9440",37.9,-81.1,9,-38.3848670670705,0.706227710236486,-0.741097760915624,-37.2099247326753
"2333",36.5,-95.3,121,-2.53651683497184,-0.933809790478551,-1.98250424202941,2.13099936014833
"7912",32.3,-84.1,3,10.5987314322146,-3.89668967066124,-1.48527393870708,15.8220191256565
"2753",40.5,-94.5,67,19.00770698614,-0.699580644751629,0.621553451306886,18.0802182865614
"6144",38.7,-87.7,44,24.1688272906922,-1.54073830995392,0.839468886216429,23.2379413170128
"6118",33.5,-87.7,15,-12.1748273902142,1.13352965330508,3.63454624942776,-20.4194805267972
"1484",46.7,-97.1,19,-4.60904154279734,-1.35098502213763,-3.59406294570168,3.6680225551305
"4017",33.3,-91.9,14,-18.8014382704709,1.44023348722034,1.10378959881691,-21.8971225110854
"6553",40.5,-86.9,106,10.3604955977788,-1.80501876069581,-0.109330055441167,11.564798844981
"4415",32.9,-91.1,92,-21.0698634390758,-0.566710326049358,-3.50874669835319,-13.3954717964674
"1347",39.3,-97.3,69,3.82940739937104,-1.97984502185264,1.82182941038122,1.07268194937091
"9169",43.7,-81.7,1,-8.45440552543698,-2.30614426045056,-2.37760701783935,-2.21611288733105
"1176",45.1,-97.7,107,12.452662459622,-0.613457899527598,-1.66496396112628,16.2803540437321
"3136",37.1,-93.7,72,-13.9596517246204,0.493876391830711,1.62890354084209,-17.6470424119774
"9119",33.7,-81.7,61,-5.7272068374219,-1.47246945501231,2.57734405657771,-10.3444958505284
"1493",48.5,-97.1,18,17.2143982625417,0.144294251086829,-0.253424323471902,17.6686704462458
"2951",40.1,-94.1,37,-10.0628518404339,-0.477760113249303,-5.26535466232157,1.25238341159606
"7933",36.5,-84.1,42,-10.5916740700366,-1.08380570647382,-0.600781807583413,-8.7447771926156
"6054",40.7,-87.9,12,14.1745763877361,-2.1306289547662,-2.28950844316577,20.1330837539579
"2048",39.5,-95.9,29,9.50125836283283,-1.27280476817047,1.88930433039357,6.22103384381839
"8022",34.3,-83.9,76,-17.5902750349492,2.98411655172853,-0.565395486116942,-18.0143674520371
"8807",31.3,-82.3,93,2.09852067447969,3.15873643686865,2.98946874686199,-5.88508136983957
"6245",38.9,-87.5,44,32.4487972946316,2.03566732438709,-1.73376499725683,34.9904434337019
"2270",43.9,-95.5,142,14.7828537294727,-0.398765619830695,-1.69922411833739,18.5665578126898
"6754",40.7,-86.5,106,10.8352816108095,-0.943920663734248,-0.360869160075693,12.102824005385
"2665",42.9,-94.7,11,18.0051482748789,-2.12038238014577,-0.292588060962721,19.7645896881794
"4493",48.5,-91.1,46,5.61808224828092,-3.33872402243447,-1.70196076156138,10.9951108196744
"850",39.9,-98.3,62,17.5391663160307,1.09181953314667,-2.68160998405726,22.5809647346518
"566",43.1,-98.9,135,27.5021012629927,-0.312643518258482,1.86161351800265,23.7615403750468
"6400",49.9,-87.3,114,21.2217097681479,-0.995792465878854,-0.445066857459905,22.6940781003883
"5974",44.7,-88.1,53,24.8017995502653,1.94538890576364,4.13067094079031,15.0768805654933
"8741",38.1,-82.5,148,-8.9821762664091,-0.838771325342614,-1.60920324822586,-5.14991292944979
"527",35.3,-98.9,111,5.75902077334014,-0.908364210130401,-0.376523754874175,7.04023733204632
"6852",40.3,-86.3,106,21.7705893632919,-0.825943746200585,0.232464289657185,21.7284239779602
"4591",48.1,-90.9,46,-1.74365860102767,1.80800929987689,-1.62397485602947,0.69036357470069
"8777",45.3,-82.5,36,23.6671467598088,4.01487249565831,4.08912349952573,12.9119562631493
"7667",43.3,-84.7,147,6.39415190631879,2.12928726286882,-0.190222428610441,5.64380388445155
"620",33.9,-98.7,111,-13.3855825053185,-0.781588748862834,-3.44953932088461,-5.71949200707492
"1300",49.9,-97.5,18,24.9697415278163,-0.684792515286624,-3.45220780125601,32.5891658687087
"7148",39.5,-85.7,106,-16.2354304046495,-2.95435111409145,-1.97446395912223,-10.4937064888834
"2240",37.9,-95.5,121,-10.8135451257032,0.845500900950113,0.165835601195687,-11.6183703747272
"6684",46.7,-86.7,16,4.03923633421398,1.4747320164458,-1.70170330963113,6.81645799555863
"1807",31.3,-96.3,119,7.70627444793563,-1.3221209143273,-1.04272471186731,10.6099416365937
"5374",44.7,-89.3,53,25.5995623802626,0.635647698093131,-1.33978588918935,28.0698629905899
"4694",48.7,-90.7,46,-5.66645399915851,-2.94466521724322,-1.23250830754062,-1.48806733601188
"3240",37.9,-93.5,6,-13.6862653452463,-1.22627631490716,1.969445633466,-17.159911965475
"8247",39.3,-83.5,131,0.218377919451942,1.13272201613663,-2.96352848628145,5.83011785192921
"609",31.7,-98.7,27,-20.1648374788538,-2.21348497900671,0.684202680751013,-20.4063812197673
"2616",33.1,-94.7,73,18.7950901969477,0.913862331034712,3.94570621987579,10.0156214764498
"6917",33.3,-86.1,15,-12.741330905022,-1.44663689754042,1.81921593099712,-15.7805004354441
"8846",39.1,-82.3,8,4.07982037467624,-0.437802471026628,-0.47339115259989,5.31035512949039
"7717",33.3,-84.5,3,-23.1355811500614,1.08242765261725,-0.92976991898634,-21.7675752526034
"4732",36.3,-90.5,28,-7.28447787016764,-1.00218991555378,3.56679199525056,-14.2335585057948
"569",43.7,-98.9,135,25.6429213161767,-1.26459583840071,-2.71186494070206,32.0207194443874
"8457",41.3,-83.1,26,27.1923566548953,1.28227685461014,-0.867378845773735,28.3214227295306
"6820",33.9,-86.3,15,-23.8074978778719,0.808896805044084,-1.62509932574133,-20.8315935685389
"7236",37.1,-85.5,47,3.08614642094164,2.61379422162381,0.19110158478637,1.27338421321341
"7407",31.3,-85.1,68,-27.4161368888967,-2.64106905654106,-1.91280955858038,-21.9730595253458
"1168",43.5,-97.7,146,31.4116276099928,0.268802881200179,1.66151582021687,27.7772908316893
"6874",44.7,-86.3,101,0.44177872485381,2.80745366339653,-0.98815738054931,1.00088424577323
